mse_decoded,psnr_decoded,ssim_decoded,mse_enhanced,psnr_enhanced,ssim_enhanced,mse_improvement,psnr_improvement,ssim_improvement,image_idx,q_y,q_c
7.342319026527934,39.47247110031111,0.9922599643406084,17.552439001765404,35.68742888418724,0.9669279968793262,-10.210119975237468,-3.7850422161238697,-0.02533196746128219,26,1,2
6.857048264474753,39.769431545378296,0.9933508821743353,16.467773071334832,35.96445487151772,0.959382895910618,-9.61072480686008,-3.8049766738605797,-0.03396798626371733,27,1,2
5.498939463621735,40.728014221934416,0.9673944483663844,11.808609250992063,37.40881608909429,0.9377379051306646,-6.3096697873703285,-3.3191981328401283,-0.029656543235719868,28,1,2
3.0532981473019,43.28311146675402,0.9928173775598809,4.940374884780027,41.19320455625643,0.9632798070213292,-1.8870767374781274,-2.0899069104975894,-0.02953757053855166,29,1,2
6.461741232541245,40.027307986331465,0.9834611259501104,10.337054059648795,37.98683573360383,0.9464304378100802,-3.8753128271075497,-2.040472252727632,-0.03703068814003019,30,1,2
6.8418149391482315,39.779090378755875,0.9921161338681568,12.955888326459192,37.00613164923686,0.9658010192848473,-6.1140733873109605,-2.7729587295190115,-0.026315114583309485,31,1,2
5.778132591824459,40.51292857413556,0.993816466819417,9.455713909784714,38.37386037060151,0.9760103610774594,-3.6775813179602554,-2.1390682035340447,-0.017806105741957623,32,1,2
6.347767320100613,40.10459361727818,0.9789976498892804,16.875245818882014,35.85830253023725,0.9523062005138713,-10.527478498781402,-4.246291087040923,-0.026691449375409126,33,1,2
6.276579929461942,40.15357297124227,0.9900917541195389,9.362196180555555,38.417026235381336,0.9577447618721631,-3.0856162510936134,-1.7365467358609337,-0.032346992247375805,34,1,2
6.829500194311649,39.78691439147575,0.9873133456101254,14.226780368274278,36.59973733903783,0.9558894991096518,-7.3972801739626295,-3.1871770524379173,-0.031423846500473585,35,1,2
6.8605230498531435,39.76723133061239,0.9819702744443735,10.71764613407699,37.82980947081267,0.9409413224874205,-3.857123084223846,-1.93742185979972,-0.041028951956953,36,1,2
