mse,psnr,ssim,L_dc_bits,L_ac_bits,L_total_bits,bpp,compression_ratio,entropy_dc,entropy_ac,entropy_bpp_est,num_dc_symbols,num_ac_symbols,image_idx,q_y,q_c
10.055274706872579,38.1068642098744,0.9561621258163581,696230,8981036,9677266,3.543477719581927,6.773007169586948,5.402140995869457,4.381030697700798,3.512726712898982,128016,2031879,9,5,8.0
11.220031944249156,37.63086267477947,0.9829593370810628,672566,11376158,12048724,4.41182303383952,5.439928078691155,5.206413195542056,5.007535747334305,4.384922169406203,128016,2258347,10,5,8.0
10.351069397575303,37.98095140594381,0.9792959145402803,634982,8286262,8921244,3.2666487978065244,7.346978963920278,4.933150812300799,4.8112561474424105,3.2484962417705527,128016,1712681,11,5,8.0
10.322705389365392,37.992868281411624,0.9875834178954469,659586,10883235,11542821,4.226578977432508,5.678351245332489,5.124492665825588,5.000469093986128,4.203705182838248,128016,2164664,12,5,8.0
10.079396447514373,38.096458334569874,0.9796739079204205,739893,10665003,11404896,4.176075646794151,5.7470223314618565,5.735761891212612,5.090307607678939,4.153644379331932,128016,2084229,13,5,8.0
7.730051687874953,39.24897962980139,0.9874809542827894,514933,6176201,6691134,2.4500601975534306,9.795677683334395,3.9683466516990586,5.123824674663688,2.440316142430693,128016,1201546,14,5,8.0
9.348793314898138,38.4232480245536,0.982465847412989,583195,7254132,7837327,2.869756148645482,8.363079912322148,4.544027058483019,4.784016254151205,2.850671676719058,128016,1505743,15,5,8.0
7.481503410706474,39.39091482606803,0.9876845849404635,426603,5500588,5927191,2.170330881491376,11.058221677013613,3.3179496550020193,4.652663894601542,2.1588687790936936,128016,1175915,16,5,8.0
11.204108153473003,37.637030684431004,0.9717122615937569,825540,17142712,17968252,6.579347991657293,3.6477778695445724,6.416286092094022,5.046615531348192,6.542554808671547,128016,3377785,17,5,8.0
10.116850994211662,38.08035007322289,0.9734529632441579,532899,8346165,8879064,3.2512039510686166,7.381880792840326,4.1207623378556955,4.947174146691991,3.232656860781133,128016,1677905,18,5,8.0
11.766631710098737,37.424282004094195,0.9808904488373379,669195,13323088,13992283,5.1234866393653915,4.684310058623028,5.204850897004858,4.8971429240761895,5.091503485349458,128016,2703338,19,5,8.0
6.801858629975941,39.80452759566323,0.9892374333679689,651883,7789865,8441748,3.09107406496063,7.764291471387205,5.031801014466259,4.913771546688195,3.070930821455148,128016,1575691,20,5,8.0
9.62443097933071,38.29705298515099,0.964870119293515,608759,9946849,10555608,3.865095964566929,6.2094189174133785,4.7181541833783625,4.837353948745672,3.8410098392863605,128016,2043644,21,5,8.0
11.328364838184289,37.58913133529036,0.9819801105704539,670810,11848364,12519174,4.584085436586052,5.235504514914482,5.204234734153355,4.944736120995967,4.5564174989322375,128016,2381803,22,5,8.0
7.953170526535746,39.125400664650066,0.9745814651234158,510606,4815451,5326057,1.9502165500796775,12.306325673946036,3.9197755135377585,4.979326452698685,1.9376277845470833,128016,961954,23,5,8.0
9.372093258850457,38.41243759389141,0.9801177767020833,638957,6776906,7415863,2.7154307127624673,8.838376868612594,4.955705538709537,5.081242464730145,2.6997882080475883,128016,1326198,24,5,8.0
7.453849518810149,39.40699740066143,0.9664233511761445,487589,3711703,4199292,1.537634455849269,15.60839112879028,3.7713685735277385,4.901316647575616,1.5248779309147698,128016,751157,25,5,8.0
11.094478180461817,37.679734804986595,0.9792664142629554,731034,9940075,10671109,3.9073884075037495,6.142209961495099,5.666318505356811,5.036411913444113,3.885655145511944,128016,1962980,26,5,8.0
10.040586357369392,38.11321285077422,0.9838731067469236,692315,9667244,10359559,3.7933096497703414,6.326928781427858,5.368290978711901,4.742593837080624,3.7659719974163046,128016,2023718,27,5,8.0
7.293895269927196,39.501208377030416,0.9573619258282342,551210,5817411,6368621,2.3319671710958003,10.291740079995341,4.276977212952589,4.596206047874318,2.3161657864600613,128016,1257112,28,5,8.0
4.241785328591739,41.85531675227474,0.9783715475749011,350711,3389280,3739991,1.369454428547994,17.5252271997446,2.7059242870187084,4.4697083994858655,1.3580096716420567,128016,752249,29,5,8.0
8.067206564999687,39.063571834475724,0.9661652166724387,608715,4996007,5604722,2.0522539663010875,11.694459065052646,4.731282149753846,4.753237535430287,2.042266974979415,128016,1045975,30,5,8.0
9.414021367446257,38.39305181157637,0.9832596059423334,585243,8159348,8744591,3.2019646225862393,7.495398241038374,4.558535446290739,4.962443547058936,3.1828619833945107,128016,1634045,31,5,8.0
7.353652814882515,39.46577239025581,0.9866538586379416,486224,6035530,6521754,2.388039141591676,10.05008652580272,3.7650967400274684,5.095265583805046,2.378618556817468,128016,1180318,32,5,8.0
9.713108005054055,38.25722142961087,0.972538312945696,586760,9602356,10189116,3.7308993602362204,6.432765315460144,4.57089661361149,4.941039195750218,3.7107404670720405,128016,1932572,33,5,8.0
7.672686055844582,39.281329323796356,0.9731443345667451,574609,4777228,5351837,1.9596562880811774,12.247045640590324,4.4701101202958835,4.937974069190182,1.9546431588486413,128016,965153,34,5,8.0
9.222607183867641,38.48226649629219,0.9744157116039275,704807,5435839,6140646,2.248490667182227,10.673826825386124,5.4713259033579495,4.692357430856853,2.2365188827020313,128016,1152413,35,5,8.0
9.936464851073303,38.15848460248197,0.9553461271755112,530431,5847443,6377874,2.335355297384702,10.276808855113789,4.109414348389684,4.953950261953171,2.323365359391663,128016,1174630,36,5,8.0
10.113788266701038,38.08166503480215,0.9818910441502386,579786,11199414,11779200,4.313132733408324,5.56440097799511,4.516936758724964,4.967757867164656,4.290403288875296,128016,2242236,37,5,8.0
10.454890160214347,37.937608864175566,0.9723717631486987,535160,8805484,9340644,3.420218468785152,7.017095609253495,4.155669796553588,4.736357601534919,3.397821006675343,128016,1846880,38,5,8.0
8.24919333813742,38.96668878490577,0.9793302800904663,644150,4945334,5589484,2.046674341488564,11.726340392064813,5.004166307545174,4.856492530186498,2.037280460213018,128016,1013739,39,5,8.0
6.853473516005812,39.77169622004829,0.9113098021355549,392134,4997434,5389568,1.973472065991751,12.1613071771244,3.036047656578508,4.6635547730319145,1.9647125306928424,128016,1067208,40,5,8.0
9.049986183367704,38.56432444700469,0.9678091763312312,612802,5916365,6529167,2.390753523973566,10.03867599036753,4.768680413580095,4.5684228069245005,2.3679710467036785,128016,1281948,41,5,8.0
9.256736584684727,38.4662245551019,0.9867188740527362,629456,8978733,9608189,3.5181841283511437,6.821700946973462,4.908091541812252,4.762024390215369,3.496825133915446,128016,1873477,42,5,8.0
6.647212799571928,39.90440778648527,0.9836004810483546,537137,6526891,7064028,2.5866009912823396,9.2785860984696,4.123595838194353,4.762144947568013,2.569073803295461,128016,1362469,43,5,8.0
2.576447109150419,44.02059129436579,0.988690256732124,393792,8507764,8901556,3.2594397380015,7.363228631039338,2.9688420386509535,4.451381898691943,3.2258293724024374,128016,1893728,44,5,8.0
6.633544708278652,39.91334700357296,0.9782522583678054,517029,2055203,2572232,0.9418617594675666,25.481446463616034,4.003706123241886,4.282446574123777,0.9363344552937476,128016,477437,45,5,8.0
6.667311239415386,39.891296317951955,0.9651311489926296,326627,4521500,4848127,1.775215231885077,13.51948742266859,2.50850012286984,4.590710728623583,1.7645855823978673,128016,979798,46,5,8.0
11.82652644493657,37.40223153628953,0.9805601689008175,765088,15342406,16107494,5.898003228112111,4.069173764708527,5.947892759009855,5.086306934260893,5.862436807840963,128016,2998037,47,5,8.0
10.40463667627484,37.95853441360525,0.9810438627132617,636313,8856249,9492562,3.4758455486032998,6.904794722436367,4.940688520901311,4.973493651165387,3.4553816978364753,128016,1770222,48,5,8.0
10.300064176548243,38.00240430198278,0.9712650245474387,689300,9630479,10319779,3.7787435994328833,6.351317407087884,5.3588622987449215,4.775129464761771,3.7564706365775424,128016,2004748,49,5,8.0
9.734698567952444,38.247578526032,0.980011021955478,632162,9246094,9878256,3.6170732564679415,6.635198763830377,4.9159084144153695,4.978085551731125,3.597320792818842,128016,1847095,50,5,8.0
7.9347834206271095,39.13545283653565,0.9735215618260654,451189,7823463,8274652,3.02988933023997,7.921081394117843,3.4911264492169587,4.468733090437359,3.003073858430297,128016,1735279,51,5,8.0
8.89703838289745,38.6383489669679,0.9820641033642213,505642,6778718,7284360,2.667278894825647,8.997934204240318,3.9008462567971605,4.943323492103922,2.650700090799498,128016,1363397,52,5,8.0
6.331878192960255,40.11547809168122,0.9767317843466637,396177,3481911,3878088,1.4200207395950506,16.901161603346804,3.080960699482426,4.767025442283682,1.4085944717937393,128016,724240,53,5,8.0
8.616326889802837,38.77758193820262,0.9813134736919814,662930,5756218,6419148,2.3504683984814396,10.210730769877873,5.14430797021249,4.872217033647882,2.3366754493965813,128016,1174604,54,5,8.0
11.365852950021873,37.57478327970319,0.9685432201490333,628621,8860781,9489402,3.4746884666760405,6.907094040277775,4.880537493084248,4.792733046469821,3.452922034217643,128016,1837192,55,5,8.0
9.045751239102925,38.566357205234986,0.9788655826084639,578622,7843908,8422530,3.084037102784027,7.78200754405149,4.4960441006702405,5.212015577297288,3.0664453968814955,128016,1496335,56,5,8.0
8.156522060718972,39.01575345719457,0.9675299889961927,595829,4058442,4654271,1.7042319172994,14.08259037774122,4.639765645926014,4.714577312248112,1.694616483900161,128016,855654,57,5,8.0
10.820416735017497,37.78836373458427,0.9850627019106897,596684,11959800,12556484,4.59774705896138,5.219947877128662,4.635324547932336,5.268434337890972,4.583185439346247,128016,2263162,58,5,8.0
10.357689907902138,37.97817456049607,0.9803522651766396,677506,9146115,9823621,3.5970678225768653,6.672101051129721,5.267043671217877,4.968769620149289,3.579000586332989,128016,1831442,59,5,8.0
11.371446122945569,37.57264662822291,0.9717370771174836,639933,8713859,9353792,3.4250328083989503,7.007232147133483,4.973998166574927,4.689003162815459,3.401817602996812,128016,1845518,60,5,8.0
10.060402972089426,38.104649840197965,0.9541897184180153,539641,6093507,6633148,2.4288277441882267,9.881310050672772,4.194776792289475,4.8011551328977164,2.4141385143598706,128016,1261370,61,5,8.0
4.988089013287402,41.15146165934179,0.9886758419511579,258302,2661213,2919515,1.069024697108174,22.45037001008729,1.8206328320039096,4.8670608682631045,1.0549073926456007,128016,544043,62,5,8.0
8.247335049915636,38.967667226314695,0.9815173033861658,582868,8576223,9159091,3.3537400842472818,7.156189626241294,4.535545150990845,5.025712740292477,3.337181902294378,128016,1697918,63,5,8.0
8.171631256053931,39.007715999552474,0.9806977472381037,511090,6027347,6538437,2.3941478750703036,10.024443456440737,3.930222790793333,4.92098375557849,2.3814374990909215,128016,1219389,64,5,8.0
10.32419421693382,37.992241950474856,0.973204468007992,687589,7509780,8197369,3.001590987649981,7.995759615066737,5.34891633173089,5.041334021802673,2.9856987582935,128016,1481596,65,5,8.0
7.537368986103299,39.3586058452327,0.9749956906155234,577140,5263320,5840460,2.1385730104049494,11.22243658889882,4.496162087138338,5.109159792556727,2.1311599817222295,128016,1026516,66,5,8.0
8.378557538706099,38.89911104397849,0.9810147079687942,574269,9658531,10232800,3.7468949193850767,6.405303729184583,4.435201549303265,5.0648455646727575,3.727905500701243,128016,1898017,67,5,8.0
9.262567887021934,38.46348956846682,0.9753444512155962,591876,8041667,8633543,3.1613027131374203,7.59180697889615,4.60813693022326,4.85486297178233,3.1432953361545386,128016,1646689,68,5,8.0
11.187819418080553,37.64334913032925,0.9888833692582203,707769,12297839,13005608,4.76220062335958,5.039686879690669,5.500522658303392,5.114920863464508,4.741199026728118,128016,2393800,69,5,8.0
8.75231050220285,38.70957644314422,0.9803744880333518,624191,4911701,5535892,2.0270508178665168,11.839861037751458,4.849056515385561,4.760050314015342,2.017097600895542,128016,1026870,70,5,8.0
10.156142225385889,38.06351586816306,0.9441606524656225,445224,1443578,1888802,0.6916134994844394,34.70146262022171,3.419295840687254,3.81659187048554,0.6815327386525233,128016,372989,0,10,16.0
9.581094477448131,38.316652381811906,0.9669336345780087,331062,2826037,3157099,1.1560196821100488,20.76089219881923,2.5619515533479453,4.300143304865373,1.1467047788517313,128016,651999,1,10,16.0
11.264499286222035,37.61368469030322,0.9541536656284126,352901,2242110,2595011,0.9502026358033371,25.257770390954025,2.735079267057308,4.408255385057762,0.9463708324823055,128016,506870,2,10,16.0
21.06626588668604,34.89492799561029,0.943294009792199,534958,4915751,5450709,1.9958597704583803,12.024892908427143,4.161551043798349,4.523212510153204,1.9839723408268355,128016,1080095,3,10,16.0
12.724807958575491,37.08429124134973,0.9252699335786146,377385,3477408,3854793,1.4114909220331833,17.00329745332629,2.9333740707343194,4.631602230422331,1.4024615288802897,128016,745879,4,10,16.0
14.53867949123547,36.50555398341673,0.9492467220956039,545924,4061321,4607245,1.6870126341629172,14.22633092010518,4.248684449291287,4.616510819604145,1.676086304466801,128016,873713,5,10,16.0
10.071678174017311,38.09978520801605,0.9701249916794636,306699,4633146,4939845,1.8087991686586051,13.268471379162706,2.3255170524422377,4.242676662589578,1.7868774539212924,128016,1080043,6,10,16.0
30.12338997176134,33.34176516739441,0.9789853410136796,684603,13152936,13837539,5.066824776785714,4.736694292243729,5.310700407718259,4.846976415892484,5.03476852230071,128016,2696555,7,10,16.0
8.196107078412073,38.99472737241764,0.9720713349013321,317021,1858864,2175885,0.7967332940804275,30.123003743304448,2.4416999132914885,4.0923644433288455,0.7907073104358114,128016,451292,8,10,16.0
17.854991026512312,35.61320724604983,0.9221987958965876,568940,5102056,5670996,2.0765211965691788,11.557791964586116,4.432138368928652,4.473980698428566,2.0610504626133013,128016,1131288,9,10,16.0
20.572786922142544,34.99787232861871,0.9641806856624524,547900,7091163,7639063,2.797158778004312,8.580135024413334,4.2631595593305445,4.691059470904403,2.775879307508804,128016,1499703,10,10,16.0
16.328387296314524,36.00137067919239,0.9595995110979239,517315,4803760,5321075,1.9483923152184102,12.317847803310421,3.9991355962767554,4.552709202855391,1.9359164106030466,128016,1048837,11,10,16.0
17.52911891872891,35.69320273544833,0.9721218462683208,537019,7049991,7587010,2.778098782574053,8.639001662051323,4.1730476950459625,4.694005231831195,2.7583332998097645,128016,1491011,12,10,16.0
17.792979246734784,35.628316886643326,0.962428207754093,614978,6762087,7377065,2.7012242366188604,8.884860306910674,4.778547954163376,4.831762081953749,2.6844209722402064,128016,1390682,13,10,16.0
11.507365412331271,37.52104456686966,0.9798931880486282,406692,4134825,4541517,1.662945330075928,14.432224298620923,3.1710180641422103,4.763404409861322,1.6547885571580487,128016,863521,14,10,16.0
14.222939051563866,36.60091011873108,0.9636966870366092,471796,4334092,4805888,1.7597487814023247,13.638310339317105,3.6252883732779395,4.513551653391842,1.7479665989371638,128016,954817,15,10,16.0
11.114886029871267,37.671753469909554,0.9747934161086299,334829,3403511,3738340,1.3688498898575179,17.532967038846117,2.58176380659718,4.355587752547299,1.3572459159803192,128016,775129,16,10,16.0
23.282494107181915,34.46050859161222,0.955963469711862,698399,11055646,11754045,4.303921848636108,5.576309432199723,5.422106264560579,4.724721488101777,4.276420244683104,128016,2324967,17,10,16.0
16.97584249722691,35.83249023699344,0.9539253998943437,418079,4861899,5279978,1.9333440253562055,12.413724451124606,3.251511506080706,4.6282286518363165,1.922600956897524,128016,1044545,18,10,16.0
22.14042751492001,34.67894358346068,0.9593323642260985,544276,8523717,9067993,3.320383169877203,7.228081450878932,4.240067541832421,4.525205201436058,3.2914244343122987,128016,1866459,19,10,16.0
12.269570307617798,37.2425100729316,0.975261221271175,546692,4885119,5431811,1.9889399811351707,12.066729125884534,4.232370368352405,4.763656855507878,1.9781807494594987,128016,1020354,20,10,16.0
16.751635171580116,35.89023154788571,0.9442660540225809,486975,5976794,6463769,2.3668070543916384,10.140243563778347,3.7639837260077504,4.602057199369693,2.3496848999584463,128016,1289675,21,10,16.0
20.53356745934102,35.0061595152119,0.9609744805235182,546804,7561082,8107886,2.968825430024372,8.084005127847135,4.255176828203742,4.608903513693544,2.94453723189357,128016,1626596,22,10,16.0
11.143982002249718,37.66039958845573,0.961329548767139,395035,2733023,3128058,1.1453858794994376,20.953637048929398,3.0776271193026723,4.5903550885615,1.138419827706819,128016,591468,23,10,16.0
14.890184259194163,36.40180288887652,0.9632342484701811,527499,4155881,4683380,1.7148906191413573,13.995061686218074,4.0621626283282275,4.804024196170985,1.7036348445579035,128016,860241,24,10,16.0
10.042772973690788,38.11226715698812,0.9511002609008159,383540,1967905,2351445,0.8610172507733408,27.874005983554795,2.9834612798594007,4.31475052782929,0.8567661194019124,128016,453770,25,10,16.0
19.070514134951882,35.32717959223967,0.963242328329407,605872,6314817,6920689,2.5341152424306337,9.470761075956455,4.708374716384731,4.683864510015868,2.5173063567419742,128016,1339073,26,10,16.0
17.903163349698474,35.60150586651196,0.9636796167105396,565505,6065896,6631401,2.4281880536417324,9.883913218338025,4.405965072816059,4.477407975822766,2.4114736171923954,128016,1344912,27,10,16.0
12.061846029011999,37.31666580521507,0.9336781036859977,439328,3280031,3719359,1.3618997088254594,17.622443006980504,3.405123584606577,4.44192072295584,1.350617327916255,128016,732259,28,10,16.0
6.5974920859501935,39.93701482935311,0.95905867726829,274219,1543833,1818052,0.6657073139295088,36.05187970421088,2.042644016169162,4.134222509657296,0.655025405479149,128016,369450,29,10,16.0
11.342478796595739,37.58372384790563,0.9426726855097854,491243,2468908,2960151,1.083904184828459,22.14217855778303,3.7860608854230047,4.251606593663208,1.075725560083544,128016,576991,30,10,16.0
15.387650274184477,36.25908053633304,0.9693161388357269,474425,5021076,5495501,2.012261040612111,11.926882007664087,3.6564183584926977,4.6434426003298075,1.999972189295856,128016,1075465,31,10,16.0
11.480164954966567,37.53132232517013,0.9747019507598061,386288,3817889,4204177,1.5394231726893512,15.590255120086525,3.006506787622518,4.792608171600832,1.5307665101225931,128016,791981,32,10,16.0
17.075757009865953,35.80700394756218,0.9544967763646168,475627,5840775,6316402,2.312846392247844,10.376824021017029,3.644506908870636,4.589340708384595,2.2961199404704162,128016,1264706,33,10,16.0
10.964651757397514,37.73085518036523,0.9528294779977914,465050,1963883,2428933,0.8893906572225346,26.984767385514548,3.593389775630311,4.349683904747257,0.8837340919273822,128016,449107,34,10,16.0
14.723050243719536,36.45082566709923,0.9525379208175634,579265,3230142,3809407,1.3948721497703411,17.205877975233417,4.50246364654559,4.29768588243797,1.3823475665466627,128016,744311,35,10,16.0
13.403103664776278,36.85874984263441,0.9310908950683272,416011,2835559,3251570,1.1906116715879265,20.157705969731545,3.2333864293345567,4.6801624262424895,1.184979869904234,128016,603027,36,10,16.0
17.78438437382827,35.63041524670642,0.9614701037341157,469073,7310676,7779749,2.848673090668354,8.424975150226569,3.591916565333689,4.5642958557128095,2.819552369855839,128016,1586312,37,10,16.0
18.54110277230971,35.44944799684784,0.9428408339576516,425847,5400792,5826639,2.1335122416338583,11.249056617374098,3.290653282409541,4.409027389972085,2.117944666608375,128016,1216338,38,10,16.0
11.59154788268654,37.48938927318148,0.963797276792325,526016,2812897,3338913,1.222593635756468,19.63039827632526,4.071192238422147,4.412584626672611,1.212446852599268,128016,632288,39,10,16.0
10.974147030449318,37.72709586337807,0.8561985985971919,305590,1817749,2123339,0.7774927792229096,30.868453883247096,2.323525597156804,4.619434009372959,0.7692132971476205,128016,390368,40,10,16.0
13.698753109962817,36.76399322332451,0.9349012901048533,497919,2922163,3420082,1.2523148961848518,19.164508921131134,3.8382455595741805,4.597512150520017,1.2439365266429734,128016,632047,41,10,16.0
15.330157460786152,36.27533745217753,0.9674176050303124,524312,5565087,6089399,2.229725800876453,10.76365532953252,4.023070907154262,4.741291301141041,2.2143846703073042,128016,1166873,42,10,16.0
10.567033735040932,37.89127266965982,0.9712629003308141,423113,4034952,4458065,1.6323881145716161,14.702385900609345,3.290995975678787,4.534482160939459,1.623738860799537,128016,885028,43,10,16.0
8.302955904925946,38.93847629375852,0.9620198025246326,342727,5728681,6071408,2.22313812335958,10.795550554335996,2.5476190453479086,4.445316001731909,2.193427753707064,128016,1274180,44,10,16.0
7.885695074248531,39.162403811983694,0.9676894910354372,404007,1048051,1452058,0.5316930598518935,45.13882503315983,3.1367658015837407,3.4699243357847998,0.5262882407405195,128016,298491,45,10,16.0
10.20960551317804,38.04071399070891,0.930674874781141,246958,1603375,1850333,0.6775274916807275,35.42291684794034,1.8105845482903566,4.338640912036494,0.6650558354912597,128016,365204,46,10,16.0
23.361568329349456,34.44578366009779,0.9640943610964557,641524,10254083,10895607,3.989591755132171,6.015653097619986,4.969871566066148,4.789244967502709,3.965523777941245,128016,2128447,47,10,16.0
17.14908036397794,35.78839525326349,0.9648292153548269,516794,5559911,6076705,2.2250777002484066,10.786140186169971,4.00244093003931,4.611810711131119,2.211070414970776,128016,1198244,48,10,16.0
17.609491318468002,35.67333550089342,0.9428093557122702,564011,5419809,5983820,2.1910664487251594,10.953570127443673,4.392292392641624,4.681092499169167,2.1781312417788334,128016,1150631,49,10,16.0
16.016019237829646,36.08525779074435,0.962044290545011,515911,5976433,6492344,2.3772702240344956,10.095612925008288,3.9785212179121565,4.662876415966205,2.3621805052649023,128016,1274282,50,10,16.0
13.875982665252781,36.70816612245436,0.9364821414990366,348082,4517068,4865150,1.781448461520435,13.472183180374707,2.70025811592565,4.647817375041435,1.7697783035694952,128016,965529,51,10,16.0
14.418335403387077,36.54165236882061,0.9697682018792726,398907,4302925,4701832,1.72164709880015,13.94013907770418,3.101226666069602,4.594757990680856,1.7125295151251736,128016,931480,52,10,16.0
8.87542255460255,38.64891322096989,0.9654635780110542,305361,1923754,2229115,0.8162242659120735,29.403683524627485,2.324217620710632,4.261511383434727,0.8092644230005116,128016,448801,53,10,16.0
12.741306384553493,37.07866401744879,0.9648349327071576,542786,3198086,3740872,1.3697770200599926,17.521099893286912,4.210789200337981,4.6628263730379205,1.3585918460416975,128016,680119,54,10,16.0
17.98402763131171,35.58193399712652,0.9376073126693322,507015,4825778,5332793,1.9526830386436071,12.290781209771314,3.927384902575027,4.754271186461387,1.941628961614348,128016,1009584,55,10,16.0
15.362792785667416,36.26610188066122,0.9642717094168024,467896,5027680,5495576,2.012288502999625,11.926719237437533,3.616938688350471,4.984292744215828,2.0017215748559467,128016,1003892,56,10,16.0
11.002272543080553,37.715979619838556,0.9511705395705524,485556,2243886,2729442,0.9994265853487064,24.013769847463326,3.720870025203229,4.289053395361646,0.9912417002590197,128016,520105,57,10,16.0
19.847565807203786,35.15373110288867,0.9759188483234125,486401,7878988,8365389,3.0631140589848145,7.835163672603868,3.742273193455953,4.82411503465714,3.041247649338958,128016,1622391,58,10,16.0
16.91578469683477,35.84788212033841,0.9631752320888783,552757,5490065,6042822,2.2126709258998876,10.846619675376836,4.298565367075963,4.641719391753423,2.2005458756304885,128016,1176164,59,10,16.0
18.946715034644107,35.35546437645359,0.9430115348098913,516636,4729679,5246315,1.9210178073443944,12.493377160921524,4.007381771608911,4.553470117736203,1.9089142953282143,128016,1032235,60,10,16.0
14.669528979775965,36.46664191453274,0.9313179868969069,425994,2982765,3408759,1.2481688080005624,19.22816837447294,3.3000282654759676,4.387470380968327,1.2375988108823575,128016,674064,61,10,16.0
6.864062890576178,39.764991068744244,0.9838226857943969,226873,1755891,1982764,0.7260191108923885,33.0569810627992,1.5130162727274907,4.35146610090499,0.7086073335351537,128016,400215,62,10,16.0
13.31280586996938,36.88810761785465,0.9610992757697928,472301,5325478,5797779,2.1229447149184475,11.305051813806633,3.653139416451088,4.705993476226714,2.111152230679263,128016,1125780,63,10,16.0
11.886291679360392,37.38033977602421,0.9686632605550572,398933,3830168,4229101,1.548549473308024,15.498374713680283,3.1074158775965097,4.507463631165516,1.5393634613056189,128016,844425,64,10,16.0
15.937490479705662,36.10660422516548,0.9558486710759883,562827,4248486,4811313,1.7617352274325084,13.622932451079363,4.382382376278814,4.641015632341663,1.753510189244139,128016,910972,65,10,16.0
10.690858711020498,37.840677708621286,0.9602429346961899,466249,2911059,3377308,1.2366525473378327,19.407229663388712,3.589807281385159,4.423612210971201,1.2282887281451422,128016,654423,66,10,16.0
15.274076946436383,36.291253867442826,0.9654022265475728,462655,6240732,6703387,2.4545468193428945,9.777772341056842,3.571288035117949,4.695739823974518,2.4380086258371327,128016,1320567,67,10,16.0
14.973634887435946,36.37753121651491,0.9567867833995877,480298,5044055,5524353,2.0228256380061866,11.86459156393518,3.688527971101045,4.4444722060003885,2.007183875195978,128016,1127118,68,10,16.0
20.33077249621141,35.04926480288499,0.9755896805431922,582418,8139298,8721716,3.1935885943944506,7.515056899353293,4.537218826036688,4.720828943617718,3.169186374828588,128016,1710343,69,10,16.0
11.71803915135608,37.44225416164709,0.9652756188805771,506467,2844184,3350651,1.2268916824850018,19.56162906850042,3.9084148749978405,4.366038111569154,1.2158206960058624,128016,645912,70,10,16.0
16.317554788073366,36.00425281303605,0.9128257375076155,332258,717818,1050076,0.3845012537495313,62.41852208792506,2.5756802853218157,2.9414531513366775,0.381986125194061,128016,242560,0,20,32.0
19.16485244031996,35.30574881112734,0.931140407701729,256701,1513014,1769715,0.6480079882592801,37.03658046634628,1.8844401843742005,3.88780271741759,0.6373971764754224,128016,385693,1,20,32.0
19.121029549040745,35.31569088229633,0.9239100109876249,265214,1202329,1467543,0.53736312746063,44.66253595294992,1.9796465898571443,3.756705992899943,0.5263317410682973,128016,315167,2,20,32.0
41.283584547048804,31.973029619431056,0.8954607381998572,421701,2381215,2802916,1.0263302048181477,23.384286935462924,3.231046554318258,4.043366960552163,1.0178822012540194,128016,585210,3,20,32.0
22.463391294838146,34.616050386195255,0.8523686551950992,286491,1218960,1505451,0.5512437166057368,43.537911230588044,2.1712314231085275,3.81908883592073,0.5422247828640291,128016,314962,4,20,32.0
27.146202305766465,33.793712795401774,0.9027956458438787,432631,1887432,2320063,0.8495262555071241,28.25103973469686,3.3462993164139254,4.113761189935452,0.8445106405367717,128016,456513,5,20,32.0
24.481715298283028,34.24238517717857,0.9313230934318047,245921,2859565,3105486,1.1371207993532058,21.105937041738397,1.747321627855018,4.156047331215608,1.1202935962061658,128016,682342,6,20,32.0
70.93416948369735,29.62224872603441,0.9522435684878486,557187,7908125,8465312,3.099702380952381,7.742678828612578,4.3328041245017355,4.625342262977682,3.0783051240435815,128016,1697649,7,20,32.0
14.265718738282715,36.58786703612514,0.9497238890817042,238601,1087427,1326028,0.48554526387326585,49.42896530088354,1.7440262844538905,3.5664561618354322,0.47482552512422777,128016,300996,8,20,32.0
35.62139827736377,32.613693976715005,0.8487624459390761,458558,2181945,2640503,0.9668602215738658,24.822615993998113,3.5056274051489646,4.436972486327289,0.9603616576922679,128016,489969,9,20,32.0
44.29839287667166,31.666923903435766,0.9270462456413441,435976,4135138,4571114,1.67378272051931,14.338778687208414,3.3605097193267546,4.419004491568129,1.6602382946311998,128016,928699,10,20,32.0
31.724917197850267,33.11679863609872,0.9201047086925933,401969,2626168,3028137,1.1087982898622046,21.645055028884098,3.1264546687624737,4.2673184548469285,1.1027150418436757,128016,611927,11,20,32.0
37.961611365962064,32.33735722115475,0.9368060332166355,422988,4272232,4695220,1.7192260147169103,13.959770149215586,3.2838221596641666,4.476704988532461,1.7084477133631737,128016,948332,12,20,32.0
38.598784160768965,32.26506736004062,0.9260276387622454,502391,4036328,4538719,1.6619207999390702,14.441121382486996,3.8711537049704496,4.5383551341984765,1.649559907031618,128016,883446,13,20,32.0
23.44116226194382,34.4310121975757,0.9622050600295692,321479,2635263,2956742,1.0826559277746532,22.167707564609966,2.458973056198434,4.419541600389101,1.0740722838852301,128016,592485,14,20,32.0
27.655575767872765,33.712976562906405,0.9247077470168162,358551,2403954,2762505,1.011533104260405,23.72636140025086,2.793827251333922,4.191682812766029,1.0061433956650638,128016,570208,15,20,32.0
21.00707101553712,34.90714857270389,0.9473826029121605,265278,1905988,2171266,0.7950419771747281,30.187085322572177,1.9538502646180038,4.050515309024307,0.7865291301272394,128016,468556,16,20,32.0
